spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,normalized_rank,popularity_index,cluster,tsne1,tsne2,tsne_distance,is_outlier
7x5ziCOQFir0AQN8dFisK6,16 CARRIAGES,Beyoncé,49,-12,1,US,2024-04-04,62,False,227250,COWBOY CARTER,2024-03-27,0.525,0.456,1,-7.042,1,0.0798,0.382,0.0,0.167,0.342,126.691,4,Beyoncé,0.04,0.1559868073878628,2,-31.618578,4.497752,8.007455,False
6ocGUvvzNkvf4hAV9VFb4P,AMERIICAN REQUIEM,Beyoncé,50,-15,0,US,2024-04-04,58,False,325037,COWBOY CARTER,2024-03-27,0.374,0.515,4,-6.482,1,0.0363,0.0963,0.0,0.171,0.0568,93.769,4,Beyoncé,0.02,0.1581517150395778,2,-28.918922,19.035162,22.781662,False
3LJeR75SmszOUSvE1qNZDF,BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",38,-11,12,US,2024-04-03,57,False,131949,COWBOY CARTER,2024-03-27,0.476,0.192,7,-12.553,1,0.0269,0.716,0.0,0.11,0.201,93.709,4,Beyoncé,0.26,0.1517192612137203,2,-47.008755,-0.17916824,13.751702,False
3NtCIBBz5pEAVGeHL4h5mS,TYRANT,"Beyoncé, Dolly Parton",43,-4,7,US,2024-04-02,51,False,250725,COWBOY CARTER,2024-03-27,0.751,0.648,6,-4.21,1,0.183,0.083,0.0,0.585,0.813,126.032,4,Beyoncé,0.16,0.1265686015831134,0,36.179695,12.26137,16.80747,False
3koE8h6ORJ28j0xEPO4n6K,PROTECTOR,"Beyoncé, Rumi Carter",44,-6,6,US,2024-04-02,52,False,184399,COWBOY CARTER,2024-03-27,0.377,0.33,8,-9.476,1,0.0525,0.861,0.0,0.318,0.574,84.624,4,Beyoncé,0.14,0.1373898416886543,2,-46.919777,-2.5573761,13.331874,False
0TsCBkrq3owPs06HP5Q9Z4,RIIVERDANCE,Beyoncé,46,-6,4,US,2024-04-02,76,True,251986,COWBOY CARTER,2024-03-29,0.699,0.791,7,-8.527,1,0.186,0.456,0.0,0.25,0.43,119.997,4,Beyoncé,0.1,0.1963924802110817,0,-7.7805543,22.552898,31.181992,True
3evCfqmaP5ZFbWMeFI0E21,ALLIIGATOR TEARS,Beyoncé,48,-7,2,US,2024-04-02,52,False,179397,COWBOY CARTER,2024-03-27,0.64,0.646,2,-9.665,1,0.0775,0.203,0.0,0.23,0.681,74.36,4,Beyoncé,0.06,0.1321879947229551,1,-1.0857818,-21.913465,15.995414,False
7EG3kXbKmNC1OismTn6ZG5,MY ROSE,Beyoncé,42,-14,8,US,2024-04-01,51,False,53442,COWBOY CARTER,2024-03-27,0.384,0.177,2,-11.755,0,0.0418,0.771,0.0,0.0943,0.59,175.953,3,Beyoncé,0.18,0.1273271767810026,2,-32.630913,-11.254308,8.054545,False
76OC0zMt7wqgys9BpPfLag,SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",43,-18,7,US,2024-04-01,52,False,50721,COWBOY CARTER,2024-03-27,0.739,0.406,5,-15.215,1,0.921,0.963,0.000753,0.849,0.82,71.653,4,Beyoncé,0.16,0.1295118733509234,0,32.55384,41.88018,20.829338,False
51D9PHMiMxuRGtGz61F4QN,JUST FOR FUN,"Beyoncé, Willie Jones",44,-14,6,US,2024-04-01,49,False,204487,COWBOY CARTER,2024-03-27,0.466,0.434,9,-8.559,1,0.0382,0.549,1.3e-05,0.18,0.127,72.403,4,Beyoncé,0.14,0.1210316622691292,2,-48.194946,7.7590227,18.2818,False
3tmrwNhOKNDMUVg1Z924Aq,FLAMENCO,Beyoncé,35,-8,15,US,2024-03-31,45,False,100364,COWBOY CARTER,2024-03-27,0.498,0.351,7,-9.248,0,0.0274,0.764,1.5e-06,0.136,0.492,105.024,4,Beyoncé,0.32,0.1049775725593667,2,-43.06209,-0.9668274,9.729582,False
5v7Cm2PyrlJ1NIbVOvNcF5,DESERT EAGLE,Beyoncé,40,-9,10,US,2024-03-31,45,False,72448,COWBOY CARTER,2024-03-27,0.691,0.489,0,-8.461,1,0.0539,0.645,1.61e-06,0.328,0.662,85.032,4,Beyoncé,0.22,0.1016451187335092,2,-3.8784811,-24.501827,36.5377,True
2g042sh2sg0fmOrr1lApqi,II HANDS II HEAVEN,Beyoncé,42,-6,8,US,2024-03-31,44,False,341312,COWBOY CARTER,2024-03-27,0.674,0.602,7,-7.866,1,0.224,0.539,1.69e-06,0.0906,0.533,123.945,4,Beyoncé,0.18,0.09838654353562,1,-5.691584,-14.692244,13.111779,False
4a6fLRXmH4R4dMu9c1MzE6,OH LOUISIANA,Beyoncé,45,-13,5,US,2024-03-31,45,False,52195,COWBOY CARTER,2024-03-27,0.512,0.377,11,-14.202,1,0.0449,0.722,0.318,0.718,0.842,145.839,4,Beyoncé,0.12,0.1014234828496042,2,-33.668957,-26.237276,22.97831,False
7CA0mEKqEZ0WFAIlTS4uEl,SWEET ★ HONEY ★ BUCKIIN',"Beyoncé, Shaboozey",46,-9,4,US,2024-03-31,69,True,296185,COWBOY CARTER,2024-03-29,0.73,0.639,10,-8.358,0,0.185,0.208,0.00041,0.118,0.337,124.014,4,Beyoncé,0.1,0.1612018469656992,1,9.013913,18.61757,26.054462,False
7AYmToZ5y67fBjq4RLFbuq,TEXAS HOLD 'EM,Beyoncé,28,1,-9,US,2024-03-29,86,True,233456,TEXAS HOLD 'EM,2024-02-10,0.725,0.709,2,-6.514,1,0.072,0.588,0.0,0.135,0.353,110.024,4,Beyoncé,0.46,0.2968160290237467,1,-3.492374,-11.598821,9.61362,False
70ToiXlzl8N1EgfC07ZcZE,Ice Attack,"Future, Metro Boomin",35,-7,15,US,2024-03-29,82,True,199253,WE DON'T TRUST YOU,2024-03-22,0.555,0.528,11,-6.368,0,0.356,0.0373,0.0,0.16,0.456,149.723,4,Future,0.32,0.2131537881643422,0,24.162003,26.377628,3.2956836,False
5NAOhPAZ57eFAXr3qatS6i,Breathe,Yeat,39,-2,-17,US,2024-03-29,86,True,170847,2093,2024-02-16,0.771,0.541,11,-13.0,1,0.0612,0.0275,0.881,0.105,0.106,118.064,4,Yeat,0.24,0.2839446604638245,3,-66.32364,-5.921339,3.8331943,False
5Jh1i0no3vJ9u4deXkb4aV,so american,Olivia Rodrigo,42,-6,8,US,2024-03-29,81,True,169717,GUTS (spilled),2024-03-22,0.447,0.945,8,-1.883,1,0.109,0.0266,0.0,0.697,0.573,93.199,4,Olivia Rodrigo,0.18,0.2136788541274029,0,32.314384,-1.8487142,26.563229,False
7EWtB4NKYY3NqBl31PVip9,LA PEOPLE II,"Peso Pluma, Tito Double P, Joel De La P",43,4,7,US,2024-03-29,81,True,141064,LA PEOPLE II,2024-03-21,0.717,0.674,1,-5.269,1,0.0722,0.523,5.43e-06,0.0978,0.705,132.037,3,Peso Pluma,0.16,0.1800996042216358,1,-12.411558,-24.786444,24.811514,False
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,44,1,1,US,2024-03-29,91,True,219724,GUTS,2023-09-08,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,4,Olivia Rodrigo,0.14,0.3404358777689145,1,-7.1528425,13.498985,23.951069,False
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",49,1,-12,US,2024-03-29,89,True,319191,For All The Dogs,2023-10-06,0.645,0.729,2,-4.56,1,0.0528,0.0377,0.0,0.384,0.142,146.01,4,Drake,0.04,0.3529948171880889,1,-1.0953907,15.781388,23.712004,False
4IadxL6BUymXlh8RCJJu7T,Too Sweet,Hozier,2,0,48,US,2024-03-28,84,False,251424,Unheard,2024-03-22,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4,Hozier,0.98,0.2193601583113456,1,8.934282,-34.09455,27.24856,False
2GLWhy9iiO1wrLUF5l4FtJ,Slimed In,"Future, Metro Boomin",43,-14,7,US,2024-03-28,80,True,194906,WE DON'T TRUST YOU,2024-03-22,0.749,0.403,1,-8.395,0,0.135,0.103,0.000186,0.324,0.0619,118.153,4,Future,0.16,0.2014472295514512,0,8.088538,28.309896,16.145918,False
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",49,-1,-12,US,2024-03-28,86,False,244684,The Highlights (Deluxe),2024-02-09,0.531,0.652,8,-6.249,1,0.0325,0.0524,1.39e-06,0.162,0.179,87.521,4,The Weeknd,0.04,0.2608773746701847,1,-25.39253,20.974726,41.408413,True
57ELn9TPDIhrpl0dasS465,Claustrophobic,"Future, Metro Boomin",41,-8,9,US,2024-03-27,79,True,222053,WE DON'T TRUST YOU,2024-03-22,0.681,0.607,1,-5.815,1,0.259,0.0501,1.54e-05,0.449,0.225,73.562,4,Future,0.2,0.1908110817941952,0,33.79435,31.19702,13.135279,False
7pBcryEKcUEaWHwAu1wUyP,Magic Don Juan (Princess Diana),"Future, Metro Boomin",42,-10,8,US,2024-03-27,78,True,220733,WE DON'T TRUST YOU,2024-03-22,0.596,0.507,1,-5.719,0,0.227,0.0404,2.67e-06,0.164,0.0988,139.194,4,Future,0.18,0.1884110817941952,0,5.9606133,18.74416,17.988241,False
28xOPIPw0joNPwYd0asIT5,Fried (She a Vibe),"Future, Metro Boomin",47,-8,3,US,2024-03-27,78,True,210173,WE DON'T TRUST YOU,2024-03-22,0.833,0.688,6,-4.581,0,0.197,0.00211,0.0,0.719,0.375,145.03,4,Future,0.08,0.185465963060686,0,32.154724,10.577974,15.34101,False
4q7y1JFDBJSBSLqXVgcI51,Runnin Outta Time,"Future, Metro Boomin",42,-4,8,US,2024-03-26,77,True,205480,WE DON'T TRUST YOU,2024-03-22,0.777,0.463,10,-7.573,0,0.242,0.231,4.29e-06,0.366,0.18,105.998,4,Future,0.18,0.174815963060686,0,9.645284,29.100601,14.973525,False
3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,"Future, Metro Boomin, Rick Ross",45,1,5,US,2024-03-26,76,True,226946,WE DON'T TRUST YOU,2024-03-22,0.557,0.704,6,-5.641,0,0.39,0.0595,0.0,0.676,0.378,179.494,3,Future,0.12,0.1701055408970976,0,32.155083,13.207918,13.267418,False
1q1WpDkeFN3y9FlwZ1f440,Wildflower and Barley (feat. Allison Russell),"Hozier, Allison Russell",48,-11,2,US,2024-03-25,71,False,222177,Unheard,2024-03-22,0.445,0.429,7,-10.029,1,0.0477,0.33,0.000386,0.178,0.388,168.104,4,Hozier,0.06,0.1529208443271768,2,-28.719688,-1.2475586,5.284492,False
3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,YG Marley,50,0,-6,US,2024-03-25,92,True,263040,Praise Jah In The Moonlight,2023-12-27,0.66,0.727,6,-4.028,0,0.0441,0.128,1.31e-05,0.524,0.418,125.023,4,YG Marley,0.02,0.3039759315271252,1,32.847256,5.9899364,30.765608,True
72qABvaqn3TP6drO2tByA6,Ain't No Love,"Future, Metro Boomin",38,-11,12,US,2024-03-24,74,True,182840,WE DON'T TRUST YOU,2024-03-22,0.754,0.673,9,-6.341,1,0.131,0.0842,8.59e-05,0.0841,0.112,147.02,4,Future,0.26,0.1123667546174142,1,10.200182,14.171846,21.921745,False
4XF9fk0STp9hx8xn5Suwpz,GTA,"Future, Metro Boomin",39,-11,11,US,2024-03-24,74,True,233026,WE DON'T TRUST YOU,2024-03-22,0.851,0.647,9,-6.336,1,0.171,0.00147,0.00251,0.498,0.318,126.016,4,Future,0.24,0.1122928759894459,0,29.730835,11.261356,13.491163,False
7bQRGSTZYc8qedKrW9FmYI,Empire Now,Hozier,46,-20,4,US,2024-03-24,38,False,178196,Unheard,2024-03-22,0.448,0.451,9,-6.483,0,0.0298,0.685,0.0,0.11,0.368,89.938,4,Hozier,0.1,0.115108179419525,2,-43.112133,7.8312287,14.606628,False
0bJAmhSAeMSfsyazOEUVFf,girl i’ve always been,Olivia Rodrigo,29,21,21,US,2024-03-23,44,False,121354,GUTS (spilled),2024-03-22,0.507,0.58,7,-7.123,1,0.309,0.386,0.0,0.39,0.829,93.704,4,Olivia Rodrigo,0.44,0.1328126649076517,0,31.356237,39.696766,18.342094,False
2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,30,20,20,US,2024-03-23,43,False,192771,GUTS (spilled),2024-03-22,0.448,0.61,0,-4.903,1,0.118,0.814,0.0,0.0965,0.595,186.015,4,Olivia Rodrigo,0.42,0.1297757255936675,2,-23.309595,-10.722317,12.717081,False
7JqH46zlr7XV7vMBt4slE6,scared of my guitar,Olivia Rodrigo,32,18,18,US,2024-03-23,44,False,263928,GUTS (spilled),2024-03-22,0.475,0.266,2,-9.957,1,0.0518,0.521,0.0,0.115,0.343,107.644,4,Olivia Rodrigo,0.38,0.1327018469656992,2,-43.798885,0.81406385,10.97622,False
2VB6TOrUH8suLLiHIisrKT,Fare Well,Hozier,35,15,15,US,2024-03-23,37,False,188454,Unheard,2024-03-22,0.386,0.638,7,-6.357,1,0.0404,0.0723,0.000237,0.0575,0.369,155.288,4,Hozier,0.32,0.1115910290237467,1,-13.59795,-2.6941082,19.137665,False
5imsnhkfPCm3wajS9ksb21,Seen it All,"Future, Metro Boomin",39,11,11,US,2024-03-23,0,True,179440,WE DON'T TRUST YOU,2024-03-22,0.72,0.537,4,-5.768,1,0.388,0.0924,0.000113,0.125,0.198,88.002,4,Future,0.24,0.00044327176781,0,23.528324,38.688087,15.516287,False
1xwvjqcwflD2NEqRCNcCo2,WTFYM,"Future, Metro Boomin",40,10,10,US,2024-03-23,0,True,292600,WE DON'T TRUST YOU,2024-03-22,0.81,0.587,5,-6.336,0,0.287,0.373,0.0,0.116,0.628,147.925,4,Future,0.22,0.0004063324538258,0,20.77794,22.440434,2.7177603,False
6b81dy3WjbozXK6b7C1gu5,Austin,Dasha,48,-23,-5,US,2024-03-23,81,True,171782,What Happens Now?,2024-02-16,0.75,0.671,0,-6.753,1,0.0532,0.468,3.75e-06,0.108,0.738,114.902,4,Dasha,0.06,0.2386174142480211,1,-11.123003,-25.950714,24.79564,False
3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,Ariana Grande,28,-2,22,US,2024-03-22,88,False,210200,eternal sunshine,2024-03-08,0.658,0.505,9,-6.947,1,0.105,0.537,0.0,0.113,0.331,159.947,4,Ariana Grande,0.46,0.2683765171503957,2,-26.172514,-13.63217,12.761818,False
5D34wRmbFS29AjtTOP2QJe,"yes, and?",Ariana Grande,29,0,21,US,2024-03-22,85,True,214994,eternal sunshine,2024-03-08,0.785,0.766,1,-6.551,1,0.0503,0.194,7.57e-05,0.107,0.804,119.029,4,Ariana Grande,0.44,0.2377613336531542,1,13.440523,-30.165783,24.528128,False
7pDfRnoEDRkcz7bQsOjnPc,Enough (Miami),Cardi B,31,-1,19,US,2024-03-22,72,True,158727,Enough (Miami),2024-03-15,0.926,0.791,5,-4.553,1,0.273,0.00255,0.0,0.0772,0.473,139.166,5,Cardi B,0.4,0.2136682058047493,0,18.981546,18.214025,6.6382437,False
1Rweq7vNjK4kZBbGrmxQsl,bye,Ariana Grande,33,-5,17,US,2024-03-22,88,False,164927,eternal sunshine,2024-03-08,0.638,0.647,2,-4.834,0,0.028,0.217,0.0,0.156,0.51,110.003,4,Ariana Grande,0.36,0.2475284240825137,1,2.46275,-11.008944,4.6464176,False
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,43,-3,7,US,2024-03-22,82,True,265360,Scarlet,2023-09-20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4,Doja Cat,0.16,0.3169122183884716,1,7.885349,7.396394,14.80532,False
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",44,-2,6,US,2024-03-22,90,True,229938,The Forever Story (Extended Version),2022-10-31,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,4,JID,0.14,0.3582023746701847,0,28.653011,39.658524,17.304245,False
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,Xavi,48,2,2,US,2024-03-22,93,True,156345,La Víctima,2023-08-17,0.778,0.835,11,-3.598,0,0.0767,0.152,0.0,0.109,0.666,140.082,4,Xavi,0.06,0.3529975813544415,1,18.904516,-20.380512,19.194304,False
3QS9ZCtoSCJhmaJ7QNXSAS,act ii: date @ 8 (feat. Drake) - remix,"4batz, Drake",49,-2,1,US,2024-03-22,85,True,231338,act ii: date @ 8 (feat. Drake) [remix],2024-03-08,0.55,0.545,0,-9.304,1,0.163,0.318,0.0,0.0608,0.412,102.469,4,4batz,0.04,0.2303821060206284,2,-17.64702,22.303635,30.135561,True
142PiXzA84lmEw2RstFHFa,supernatural,Ariana Grande,46,-6,-31,US,2024-03-21,87,False,163381,eternal sunshine,2024-03-08,0.57,0.729,8,-6.839,1,0.104,0.0971,0.0,0.128,0.519,76.56,4,Ariana Grande,0.1,0.2386015831134564,1,10.8185625,-5.4038506,6.0508194,False
0o3ua5ufFK7nfRzbDUNoGA,don't wanna break up again,Ariana Grande,48,-7,-35,US,2024-03-20,86,True,174006,eternal sunshine,2024-03-08,0.41,0.726,9,-5.204,0,0.33,0.456,0.0,0.11,0.556,193.956,4,Ariana Grande,0.06,0.2324942832014072,0,30.54502,27.384092,8.29803,False
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,46,4,-7,US,2024-03-19,90,True,211582,UTOPIA,2023-07-28,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,4,Travis Scott,0.1,0.3408006179697264,1,17.474535,-31.336176,27.223948,False
2o1pb13quMReXZqE7jWsgq,intro (end of the world),Ariana Grande,48,-2,-30,US,2024-03-19,86,True,92400,eternal sunshine,2024-03-08,0.501,0.373,10,-9.488,1,0.0493,0.671,0.0,0.177,0.38,84.682,4,Ariana Grande,0.06,0.2256748021108179,2,-44.716377,2.987714,12.745748,False
14kyXBpg91RVq8bNRDS1q2,true story,Ariana Grande,48,2,-33,US,2024-03-18,86,False,163278,eternal sunshine,2024-03-08,0.725,0.526,9,-6.179,0,0.0629,0.478,1.63e-05,0.312,0.377,137.962,4,Ariana Grande,0.06,0.2194199019977383,1,-18.573135,1.9925737,25.293856,False
7rSERmjAT38lC5QhJ8hnQc,I'm Shipping Up To Boston,Dropkick Murphys,48,2,2,US,2024-03-18,73,False,153600,The Warrior's Code,2005-07-19,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,4,Dropkick Murphys,0.06,0.2191108179419525,1,19.859417,-6.4491057,14.856156,False
6uTPdRrEDeH8Fyg5L5qmeU,Never Lose Me,Flo Milli,17,33,-2,US,2024-03-16,92,True,125901,Never Lose Me,2023-11-30,0.781,0.567,1,-7.857,1,0.0969,0.0504,0.0,0.0981,0.0743,121.964,4,Flo Milli,0.68,0.3611917972993947,1,7.584083,14.786934,22.06533,False
5cQX9BexkPIEESTZijJhXg,i wish i hated you,Ariana Grande,32,18,18,US,2024-03-16,84,False,153633,eternal sunshine,2024-03-08,0.577,0.246,7,-9.169,1,0.0334,0.855,0.0,0.105,0.296,65.418,4,Ariana Grande,0.38,0.2086688654353562,2,-48.571674,3.78856,16.541729,False
6XXKB32Om6WuXg3uEWwTob,imperfect for you,Ariana Grande,34,16,16,US,2024-03-16,84,True,182566,eternal sunshine,2024-03-08,0.635,0.389,4,-7.413,1,0.0333,0.505,0.0,0.433,0.24,150.116,3,Ariana Grande,0.34,0.2060778364116094,2,-20.157345,1.2852733,14.196036,False
4XqBLxDaEdlqkHlSlb1Rzq,Enough (Miami),Cardi B,40,10,10,US,2024-03-16,0,True,158727,Enough (Miami),2024-03-15,0.926,0.791,5,-4.553,1,0.273,0.00255,0.0,0.0772,0.473,139.166,5,Cardi B,0.22,0.0004063324538258,0,18.981546,18.214025,6.6382437,False
7aDgRKt0w7iSVc3NIJLybG,Baby Please,Ivan Cornejo,46,4,4,US,2024-03-16,0,False,178320,Baby Please,2024-03-14,0.42,0.385,2,-9.499,1,0.0565,0.629,0.0,0.115,0.245,171.594,4,Ivan Cornejo,0.1,0.0001846965699208,2,-29.566652,-7.3615236,5.7575774,False
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,47,3,3,US,2024-03-16,93,False,222369,"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-13,0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,4,Billie Eilish,0.08,0.2995831134564644,2,-50.887848,-4.622616,17.335178,False
333XFHKsHU0pOocFzBgrJi,Deeper Well,Kacey Musgraves,48,2,2,US,2024-03-16,25,False,232133,Deeper Well,2024-03-15,0.587,0.532,0,-7.87,1,0.0278,0.48,0.0,0.179,0.352,110.902,4,Kacey Musgraves,0.06,0.0751108179419525,2,-35.11625,7.890204,11.251025,False
13jRSCLoWbCoU1XEdJRbgn,Saturn Returns Interlude,Ariana Grande,39,-7,11,US,2024-03-14,82,False,42166,eternal sunshine,2024-03-08,0.513,0.366,9,-13.363,1,0.117,0.892,0.000255,0.148,0.938,124.44,5,Ariana Grande,0.24,0.194152506596306,2,-32.32633,-23.095379,19.877586,False
4mHM5d2fK3n8xgymjf92w2,ordinary things (feat. Nonna),"Ariana Grande, Nonna",40,-7,10,US,2024-03-14,82,False,168500,eternal sunshine,2024-03-08,0.7,0.544,6,-8.243,1,0.0729,0.713,0.0,0.319,0.29,114.971,4,Ariana Grande,0.22,0.2371879947229551,2,-19.29911,3.6462798,15.886521,False
4HMop4Re0iucehmF7mgV27,act ii: date @ 8,4batz,47,-3,-14,US,2024-03-14,88,True,113684,act ii: date @ 8,2023-12-15,0.718,0.417,5,-13.02,0,0.0502,0.435,8.73e-05,0.0748,0.749,138.811,4,4batz,0.08,0.287442796833773,2,-27.231447,-23.683918,21.396612,False
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,3,47,47,US,2024-03-10,0,False,228639,eternal sunshine,2024-03-08,0.647,0.65,5,-8.278,1,0.0421,0.0716,1.62e-05,0.0749,0.281,115.853,4,Ariana Grande,0.96,0.0017730870712401,1,-0.5600184,5.5786138,13.878078,False
2waUyWiimcCeA8DbJH8BtT,eternal sunshine,Ariana Grande,5,45,45,US,2024-03-10,0,False,210200,eternal sunshine,2024-03-08,0.659,0.502,9,-6.962,1,0.101,0.553,0.0,0.113,0.341,159.909,4,Ariana Grande,0.92,0.0016992084432717,2,-26.204844,-13.581639,12.701914,False
0fCINfrtQdkFSj6enmeEDt,ordinary things (feat. Nonna),"Ariana Grande, Nonna",28,22,22,US,2024-03-10,0,False,168500,eternal sunshine,2024-03-08,0.685,0.553,1,-8.245,1,0.0856,0.733,0.0,0.403,0.302,114.972,4,Ariana Grande,0.46,0.0008496042216358,2,-18.987175,3.6325593,16.16216,False
04CyMEHliadfQWMUJb1w99,BURN,"¥$, Kanye West, Ty Dolla $ign",48,-22,-19,US,2024-03-10,89,True,111458,VULTURES 1,2024-02-09,0.6,0.885,11,-6.21,0,0.393,0.0157,6.02e-06,0.856,0.736,105.003,4,¥$,0.06,0.2658527016175289,0,40.632378,11.573384,20.776281,False
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat",40,-2,-5,US,2024-03-09,90,True,260111,For All The Dogs,2023-10-06,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,4,Drake,0.22,0.3289987380979695,0,11.314498,22.351507,12.108643,False
4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,46,4,4,US,2024-03-09,90,True,251249,UTOPIA,2023-07-28,0.455,0.621,0,-7.694,0,0.0517,0.651,2.59e-06,0.123,0.28,119.043,4,Travis Scott,0.1,0.2747163588390501,2,-36.563675,11.410087,14.964262,False
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,47,-7,-10,US,2024-03-09,90,False,211000,808s & Heartbreak,2008-11-24,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4,Kanye West,0.08,0.2878900283765619,1,27.088202,-24.871508,28.317175,False
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",50,-4,-10,US,2024-03-09,88,True,247444,For All The Dogs,2023-10-06,0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,4,Drake,0.02,0.3001509512567699,0,-1.9398214,22.933939,25.336227,False
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,43,-5,-10,US,2024-03-08,90,True,135920,The Life Of Pablo,2016-06-10,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,4,Kanye West,0.16,0.2901813041839426,1,32.076286,5.894433,30.028496,True
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,50,0,0,US,2024-03-08,90,False,132630,Romantic Homicide,2022-07-20,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4,d4vd,0.02,0.2700369393139842,2,-21.55203,1.5045656,12.961458,False
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,46,-2,1,US,2024-03-05,86,True,230480,Scarlet,2023-09-20,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,4,Doja Cat,0.1,0.3050329307895271,1,27.179552,-30.031376,31.86891,True
7GUhiAHLoVy1V8ucQuZ3CB,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna",47,0,-2,US,2024-03-05,85,True,215466,The Highlights (Deluxe),2024-02-09,0.854,0.668,1,-6.243,1,0.2,0.0604,8.39e-05,0.382,0.833,99.018,4,The Weeknd,0.08,0.2181508613999689,0,35.41334,15.565652,14.223075,False
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,50,-5,0,US,2024-03-05,94,False,200255,Water,2023-07-28,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,4,Tyla,0.02,0.2938232189973614,1,13.944062,-14.310349,11.455788,False
4f9wNNZET9wH7eMBgONd3d,Doctor (Work It Out) [feat. Miley Cyrus],"Pharrell Williams, Miley Cyrus",45,5,5,US,2024-03-03,46,False,182221,Doctor (Work It Out) [feat. Miley Cyrus],2024-03-01,0.841,0.624,4,-5.502,0,0.0419,0.0211,0.0,0.0788,0.93,120.03,4,Pharrell Williams,0.12,0.138221635883905,1,11.350021,-33.94476,27.553246,False
0wEGo9LsSrSUz9HOtraWAO,Overcompensate,Twenty One Pilots,48,2,2,US,2024-03-03,69,False,236000,Overcompensate,2024-02-29,0.363,0.891,5,-5.563,0,0.0978,0.00992,0.00183,0.134,0.331,95.089,4,Twenty One Pilots,0.06,0.2071108179419525,1,15.388613,-4.9405937,10.598151,False
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,42,-2,8,US,2024-03-02,88,False,200746,channel ORANGE,2012-07-10,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4,Frank Ocean,0.18,0.2652021767810026,2,-24.94622,7.958529,14.171536,False
