spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,normalized_rank,popularity_index
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,43,-3,7,US,2024-03-22,82,True,265360,Scarlet,2023-09-20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4,Doja Cat,0.16,0.3169122183884716
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",44,-2,6,US,2024-03-22,90,True,229938,The Forever Story (Extended Version),2022-10-31,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,4,JID,0.14,0.3582023746701847
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,Xavi,48,2,2,US,2024-03-22,93,True,156345,La Víctima,2023-08-17,0.778,0.835,11,-3.598,0,0.0767,0.152,0.0,0.109,0.666,140.082,4,Xavi,0.06,0.35299758135444154
3QS9ZCtoSCJhmaJ7QNXSAS,act ii: date @ 8 (feat. Drake) - remix,"4batz, Drake",49,-2,1,US,2024-03-22,85,True,231338,act ii: date @ 8 (feat. Drake) [remix],2024-03-08,0.55,0.545,0,-9.304,1,0.163,0.318,0.0,0.0608,0.412,102.469,4,4batz,0.04,0.23038210602062842
142PiXzA84lmEw2RstFHFa,supernatural,Ariana Grande,46,-6,-31,US,2024-03-21,87,False,163381,eternal sunshine,2024-03-08,0.57,0.729,8,-6.839,1,0.104,0.0971,0.0,0.128,0.519,76.56,4,Ariana Grande,0.1,0.23860158311345644
0o3ua5ufFK7nfRzbDUNoGA,don't wanna break up again,Ariana Grande,48,-7,-35,US,2024-03-20,86,True,174006,eternal sunshine,2024-03-08,0.41,0.726,9,-5.204,0,0.33,0.456,0.0,0.11,0.556,193.956,4,Ariana Grande,0.06,0.2324942832014072
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,46,4,-7,US,2024-03-19,90,True,211582,UTOPIA,2023-07-28,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,4,Travis Scott,0.1,0.34080061796972644
2o1pb13quMReXZqE7jWsgq,intro (end of the world),Ariana Grande,48,-2,-30,US,2024-03-19,86,True,92400,eternal sunshine,2024-03-08,0.501,0.373,10,-9.488,1,0.0493,0.671,0.0,0.177,0.38,84.682,4,Ariana Grande,0.06,0.22567480211081795
14kyXBpg91RVq8bNRDS1q2,true story,Ariana Grande,48,2,-33,US,2024-03-18,86,False,163278,eternal sunshine,2024-03-08,0.725,0.526,9,-6.179,0,0.0629,0.478,1.63e-05,0.312,0.377,137.962,4,Ariana Grande,0.06,0.21941990199773836
7rSERmjAT38lC5QhJ8hnQc,I'm Shipping Up To Boston,Dropkick Murphys,48,2,2,US,2024-03-18,73,False,153600,The Warrior's Code,2005-07-19,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,4,Dropkick Murphys,0.06,0.2191108179419525
6uTPdRrEDeH8Fyg5L5qmeU,Never Lose Me,Flo Milli,17,33,-2,US,2024-03-16,92,True,125901,Never Lose Me,2023-11-30,0.781,0.567,1,-7.857,1,0.0969,0.0504,0.0,0.0981,0.0743,121.964,4,Flo Milli,0.68,0.3611917972993947
5cQX9BexkPIEESTZijJhXg,i wish i hated you,Ariana Grande,32,18,18,US,2024-03-16,84,False,153633,eternal sunshine,2024-03-08,0.577,0.246,7,-9.169,1,0.0334,0.855,0.0,0.105,0.296,65.418,4,Ariana Grande,0.38,0.2086688654353562
6XXKB32Om6WuXg3uEWwTob,imperfect for you,Ariana Grande,34,16,16,US,2024-03-16,84,True,182566,eternal sunshine,2024-03-08,0.635,0.389,4,-7.413,1,0.0333,0.505,0.0,0.433,0.24,150.116,3,Ariana Grande,0.34,0.20607783641160948
4XqBLxDaEdlqkHlSlb1Rzq,Enough (Miami),Cardi B,40,10,10,US,2024-03-16,0,True,158727,Enough (Miami),2024-03-15,0.926,0.791,5,-4.553,1,0.273,0.00255,0.0,0.0772,0.473,139.166,5,Cardi B,0.22,0.0004063324538258575
7aDgRKt0w7iSVc3NIJLybG,Baby Please,Ivan Cornejo,46,4,4,US,2024-03-16,0,False,178320,Baby Please,2024-03-14,0.42,0.385,2,-9.499,1,0.0565,0.629,0.0,0.115,0.245,171.594,4,Ivan Cornejo,0.1,0.0001846965699208443
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,47,3,3,US,2024-03-16,93,False,222369,"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-13,0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,4,Billie Eilish,0.08,0.2995831134564644
333XFHKsHU0pOocFzBgrJi,Deeper Well,Kacey Musgraves,48,2,2,US,2024-03-16,25,False,232133,Deeper Well,2024-03-15,0.587,0.532,0,-7.87,1,0.0278,0.48,0.0,0.179,0.352,110.902,4,Kacey Musgraves,0.06,0.0751108179419525
13jRSCLoWbCoU1XEdJRbgn,Saturn Returns Interlude,Ariana Grande,39,-7,11,US,2024-03-14,82,False,42166,eternal sunshine,2024-03-08,0.513,0.366,9,-13.363,1,0.117,0.892,0.000255,0.148,0.938,124.44,5,Ariana Grande,0.24,0.19415250659630606
4mHM5d2fK3n8xgymjf92w2,ordinary things (feat. Nonna),"Ariana Grande, Nonna",40,-7,10,US,2024-03-14,82,False,168500,eternal sunshine,2024-03-08,0.7,0.544,6,-8.243,1,0.0729,0.713,0.0,0.319,0.29,114.971,4,Ariana Grande,0.22,0.23718799472295513
4HMop4Re0iucehmF7mgV27,act ii: date @ 8,4batz,47,-3,-14,US,2024-03-14,88,True,113684,act ii: date @ 8,2023-12-15,0.718,0.417,5,-13.02,0,0.0502,0.435,8.73e-05,0.0748,0.749,138.811,4,4batz,0.08,0.28744279683377305
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,3,47,47,US,2024-03-10,0,False,228639,eternal sunshine,2024-03-08,0.647,0.65,5,-8.278,1,0.0421,0.0716,1.62e-05,0.0749,0.281,115.853,4,Ariana Grande,0.96,0.0017730870712401054
2waUyWiimcCeA8DbJH8BtT,eternal sunshine,Ariana Grande,5,45,45,US,2024-03-10,0,False,210200,eternal sunshine,2024-03-08,0.659,0.502,9,-6.962,1,0.101,0.553,0.0,0.113,0.341,159.909,4,Ariana Grande,0.92,0.0016992084432717678
0fCINfrtQdkFSj6enmeEDt,ordinary things (feat. Nonna),"Ariana Grande, Nonna",28,22,22,US,2024-03-10,0,False,168500,eternal sunshine,2024-03-08,0.685,0.553,1,-8.245,1,0.0856,0.733,0.0,0.403,0.302,114.972,4,Ariana Grande,0.46,0.0008496042216358839
04CyMEHliadfQWMUJb1w99,BURN,"¥$, Kanye West, Ty Dolla $ign",48,-22,-19,US,2024-03-10,89,True,111458,VULTURES 1,2024-02-09,0.6,0.885,11,-6.21,0,0.393,0.0157,6.02e-06,0.856,0.736,105.003,4,¥$,0.06,0.26585270161752894
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat",40,-2,-5,US,2024-03-09,90,True,260111,For All The Dogs,2023-10-06,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,4,Drake,0.22,0.3289987380979695
4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,46,4,4,US,2024-03-09,90,True,251249,UTOPIA,2023-07-28,0.455,0.621,0,-7.694,0,0.0517,0.651,2.59e-06,0.123,0.28,119.043,4,Travis Scott,0.1,0.2747163588390501
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,47,-7,-10,US,2024-03-09,90,False,211000,808s & Heartbreak,2008-11-24,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4,Kanye West,0.08,0.28789002837656197
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",50,-4,-10,US,2024-03-09,88,True,247444,For All The Dogs,2023-10-06,0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,4,Drake,0.02,0.3001509512567699
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,43,-5,-10,US,2024-03-08,90,True,135920,The Life Of Pablo,2016-06-10,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,4,Kanye West,0.16,0.29018130418394267
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,50,0,0,US,2024-03-08,90,False,132630,Romantic Homicide,2022-07-20,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4,d4vd,0.02,0.2700369393139842
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,46,-2,1,US,2024-03-05,86,True,230480,Scarlet,2023-09-20,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,4,Doja Cat,0.1,0.3050329307895271
7GUhiAHLoVy1V8ucQuZ3CB,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna",47,0,-2,US,2024-03-05,85,True,215466,The Highlights (Deluxe),2024-02-09,0.854,0.668,1,-6.243,1,0.2,0.0604,8.39e-05,0.382,0.833,99.018,4,The Weeknd,0.08,0.21815086139996895
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,50,-5,0,US,2024-03-05,94,False,200255,Water,2023-07-28,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,4,Tyla,0.02,0.29382321899736147
4f9wNNZET9wH7eMBgONd3d,Doctor (Work It Out) [feat. Miley Cyrus],"Pharrell Williams, Miley Cyrus",45,5,5,US,2024-03-03,46,False,182221,Doctor (Work It Out) [feat. Miley Cyrus],2024-03-01,0.841,0.624,4,-5.502,0,0.0419,0.0211,0.0,0.0788,0.93,120.03,4,Pharrell Williams,0.12,0.13822163588390501
0wEGo9LsSrSUz9HOtraWAO,Overcompensate,Twenty One Pilots,48,2,2,US,2024-03-03,69,False,236000,Overcompensate,2024-02-29,0.363,0.891,5,-5.563,0,0.0978,0.00992,0.00183,0.134,0.331,95.089,4,Twenty One Pilots,0.06,0.2071108179419525
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,42,-2,8,US,2024-03-02,88,False,200746,channel ORANGE,2012-07-10,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4,Frank Ocean,0.18,0.2652021767810026
5tEaVciE2GnR28aN6W9cLS,FUK SUMN,"¥$, Kanye West, Ty Dolla $ign",47,-1,-8,US,2024-03-02,88,True,209577,VULTURES 1,2024-02-09,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,4,¥$,0.08,0.23483358462118353
2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,46,4,4,US,2024-02-27,86,False,213493,Starting Over,2020-11-13,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,4,Chris Stapleton,0.1,0.2581846965699208
6Qb7YsAqH4wWFUMbGsCpap,Training Season,Dua Lipa,45,-11,-27,US,2024-02-25,89,False,209487,Training Season,2024-02-15,0.815,0.582,5,-4.5,0,0.0532,0.0365,1.45e-06,0.138,0.671,123.03,4,Dua Lipa,0.12,0.25007222955145114
1icgLGTpX2fQXKRe4D7w2b,BACK TO ME,"¥$, Kanye West, Ty Dolla $ign",45,4,5,US,2024-02-22,81,True,295471,VULTURES 1,2024-02-09,0.809,0.788,1,-7.217,1,0.0889,0.00108,0.0,0.0625,0.344,95.637,4,¥$,0.12,0.18876781002638524
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",48,-9,-25,US,2024-02-20,89,False,250373,Confessions (Expanded Edition),2004-03-23,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,4,USHER,0.06,0.2708080474934037
6XaJfhwof7qIgbbXO5tIQI,Igual Que Un Ángel (with Peso Pluma),"Kali Uchis, Peso Pluma",47,3,-18,US,2024-02-19,96,False,260370,ORQUÍDEAS,2024-01-12,0.685,0.61,5,-5.36,0,0.0343,0.00348,0.00054,0.183,0.464,107.999,4,Kali Uchis,0.08,0.316349189596683
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,50,0,-7,US,2024-02-19,92,True,125040,a Gift & a Curse,2023-06-16,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4,Gunna,0.02,0.31375731590309425
2dyAiC9k6s0mWnMSQRQJGd,Psycho CEO,Yeat,13,37,37,US,2024-02-18,70,True,225985,2093,2024-02-16,0.558,0.508,1,-8.791,1,0.0312,0.00868,0.000709,0.202,0.039,137.091,4,Yeat,0.76,0.2114036939313984
3bDH7eIQ84QWdBeWwffUZD,Power Trip,Yeat,27,23,23,US,2024-02-18,0,True,264569,2093,2024-02-16,0.546,0.358,5,-14.783,0,0.119,0.609,0.000333,0.146,0.26,140.186,4,Yeat,0.48,0.0008865435356200527
5LBv48NNyHsknRYwFWC361,"yes, and? (with Mariah Carey)","Ariana Grande, Mariah Carey",32,18,18,US,2024-02-18,0,True,214994,"yes, and?",2024-02-16,0.742,0.769,8,-5.346,1,0.0604,0.0876,2.68e-06,0.0949,0.778,118.99,4,Ariana Grande,0.38,0.0007018469656992084
7H3lr9bsPBGFx5NyTuBBGc,Stand On It (with Future),"Yeat, Future",34,16,16,US,2024-02-18,0,True,180800,2093,2024-02-16,0.584,0.593,10,-9.614,0,0.138,0.00407,0.000849,0.226,0.319,149.972,4,Yeat,0.34,0.0006279683377308707
0FlwhvrncUKrEAhzunmCKm,Forever,Noah Kahan,42,-15,-39,US,2024-02-18,83,False,268353,Stick Season (Forever),2024-02-09,0.395,0.254,0,-10.855,1,0.037,0.723,0.0,0.122,0.235,94.78,4,Noah Kahan,0.18,0.23342216358839046
7KdQOqCspznOjPDT0KAnuq,Morë,Yeat,43,7,7,US,2024-02-18,0,True,165400,2093,2024-02-16,0.462,0.743,1,-10.027,1,0.198,0.0104,0.125,0.284,0.192,164.209,4,Yeat,0.16,0.0002955145118733509
3Fwebmu4BzPUpDtPZo0qHb,16 CARRIAGES,Beyoncé,50,-20,0,US,2024-02-18,81,False,233521,16 CARRIAGES,2024-02-09,0.525,0.453,8,-7.047,1,0.0634,0.382,0.0,0.0859,0.382,127.246,4,Beyoncé,0.02,0.19092189973614773
347AQK5Lyhn6RvB8tBGYxt,STARS,"¥$, Kanye West, Ty Dolla $ign",25,25,25,US,2024-02-17,32,True,115238,VULTURES 1,2024-02-09,0.586,0.572,0,-8.27,0,0.0437,0.271,0.104,0.118,0.29,125.955,4,¥$,0.52,0.0969604221635884
2iGvsJuc2mC4mDVOVMNAP6,DO IT,"¥$, Kanye West, Ty Dolla $ign",29,21,21,US,2024-02-17,28,True,225000,VULTURES 1,2024-02-09,0.831,0.69,1,-5.869,1,0.0831,0.19,0.0,0.08,0.65,107.016,4,¥$,0.44,0.08481266490765171
1eaqMiiUn2P7MnqJK4XeK0,TALKING,"¥$, Kanye West, Ty Dolla $ign",32,18,18,US,2024-02-17,29,True,185110,VULTURES 1,2024-02-09,0.463,0.453,9,-9.572,1,0.16,0.407,1.78e-06,0.207,0.334,148.741,4,¥$,0.38,0.0877018469656992
2y4ZR0BUAVePljHSsZyIgj,PAID,"¥$, Kanye West, Ty Dolla $ign",47,3,3,US,2024-02-17,30,True,195117,VULTURES 1,2024-02-09,0.789,0.688,10,-6.996,0,0.223,0.108,0.0,0.295,0.445,120.162,4,¥$,0.08,0.09014775725593667
3SIRBp4RRQ2AO5H4NO7xfq,VULTURES,"¥$, Kanye West, Ty Dolla $ign",49,1,1,US,2024-02-17,26,True,276986,VULTURES 1,2024-02-09,0.705,0.681,1,-4.256,0,0.192,0.0534,0.0,0.141,0.485,146.118,4,¥$,0.04,0.07807387862796834
4m4BHvDfzIgj5LbQLuFiIp,CARNIVAL,"Kanye West, Ty Dolla $ign",1,0,49,US,2024-02-16,90,True,264324,VULTURES 1,2024-02-09,0.596,0.81,1,-5.745,1,0.152,0.192,0.0,0.338,0.29,148.241,4,Kanye West,1.0,0.2142960422163588
0Z7nGFVCLfixWctgePsRk9,TEXAS HOLD 'EM,Beyoncé,2,0,48,US,2024-02-16,85,True,235636,TEXAS HOLD 'EM,2024-02-11,0.725,0.709,2,-6.514,1,0.072,0.588,0.0,0.135,0.353,110.024,4,Beyoncé,0.98,0.16743007915567282
4E3XDKil4ElJt6sXuz5cc6,BURN,"Kanye West, Ty Dolla $ign",6,0,44,US,2024-02-16,87,True,111458,VULTURES 1,2024-02-09,0.594,0.885,4,-6.21,0,0.394,0.0158,6.29e-06,0.856,0.735,105.017,4,Kanye West,0.9,0.25647295514511875
5rlXuCLnMdfo85079qXHoz,FUK SUMN,"Kanye West, Ty Dolla $ign",8,-3,42,US,2024-02-16,88,True,209577,VULTURES 1,2024-02-09,0.775,0.817,4,-2.825,0,0.147,0.132,0.0,0.053,0.463,142.092,4,Kanye West,0.86,0.20730765171503954
0Tgm7wkLb0AfAHAZDschvD,BACK TO ME,"Kanye West, Ty Dolla $ign",10,-3,40,US,2024-02-16,87,True,295471,VULTURES 1,2024-02-09,0.815,0.788,1,-7.216,1,0.0884,0.00104,0.0,0.0613,0.336,95.66,4,Kanye West,0.82,0.20685540897097623
3qnbLYCLzKvGIQXFyopS2H,TALKING,"Kanye West, Ty Dolla $ign",20,-5,30,US,2024-02-16,85,True,185110,VULTURES 1,2024-02-09,0.47,0.454,9,-9.567,1,0.135,0.417,1.74e-06,0.207,0.34,148.383,4,Kanye West,0.62,0.20220316622691292
6OON4kMjTFqARMFrRbmlwy,STARS,"Kanye West, Ty Dolla $ign",21,-8,29,US,2024-02-16,87,True,115238,VULTURES 1,2024-02-09,0.584,0.567,0,-8.272,0,0.0436,0.258,0.121,0.118,0.266,125.991,4,Kanye West,0.6,0.20809234828496043
4YSa8VQxjzsski1DOsvkHH,DO IT,"Kanye West, Ty Dolla $ign",22,-5,28,US,2024-02-16,85,True,225000,VULTURES 1,2024-02-09,0.83,0.69,1,-5.87,1,0.0831,0.188,0.0,0.0795,0.622,107.016,4,Kanye West,0.58,0.2489584432717678
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,30,20,20,US,2024-02-16,93,False,221306,Lover,2019-08-23,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4,Taylor Swift,0.42,0.2797757255936676
1tz4np70ZKhzaXjdgl0J8i,PAID,"Kanye West, Ty Dolla $ign",31,-11,19,US,2024-02-16,86,True,195117,VULTURES 1,2024-02-09,0.79,0.691,10,-6.992,0,0.221,0.11,0.0,0.296,0.436,120.162,4,Kanye West,0.4,0.20193456464379944
4202KkXGtULRsbRocWSw09,VULTURES,"Kanye West, Ty Dolla $ign",33,-9,17,US,2024-02-16,84,True,276986,VULTURES 1,2024-02-09,0.703,0.683,1,-4.256,0,0.209,0.053,0.0,0.141,0.475,146.07,4,Kanye West,0.36,0.2440263852242744
68vgtRHr7iZHpzGpon6Jlo,My Boo,"USHER, Alicia Keys",37,5,13,US,2024-02-16,84,False,223440,Confessions (Expanded Edition),2004-03-23,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,4,USHER,0.28,0.25292084432717676
7DPUuTaTZCtQ6o4Xx00qzT,BEG FORGIVENESS,"Kanye West, Ty Dolla $ign",39,-8,11,US,2024-02-16,84,True,368739,VULTURES 1,2024-02-09,0.498,0.275,1,-10.626,0,0.0584,0.188,0.00196,0.168,0.0432,105.303,1,Kanye West,0.24,0.24325065963060685
3IoAMvGFYzM05B64h7qmdf,PAPERWORK,"Kanye West, Ty Dolla $ign",41,-11,9,US,2024-02-16,85,True,145785,VULTURES 1,2024-02-09,0.742,0.488,8,-5.308,1,0.0551,0.0704,9.4e-06,0.0821,0.186,120.811,4,Kanye West,0.2,0.24647229551451186
3aZSvXuZt8ymQeixzFQM9W,KEYS TO MY LIFE,"Kanye West, Ty Dolla $ign",47,-18,3,US,2024-02-16,85,True,174083,VULTURES 1,2024-02-09,0.487,0.553,11,-8.938,0,0.645,0.133,0.0,0.115,0.623,80.441,4,Kanye West,0.08,0.20052189973614776
71MzcOebEC5KoWBbzvFPkj,HOODRAT,"Kanye West, Ty Dolla $ign",35,-8,15,US,2024-02-15,82,True,222982,VULTURES 1,2024-02-09,0.538,0.514,11,-6.568,0,0.0348,0.0631,0.0,0.172,0.248,87.719,4,Kanye West,0.32,0.23869656992084434
1ty0at2tUKqMGTyYbJ43eL,PROBLEMATIC,"Kanye West, Ty Dolla $ign",36,-5,14,US,2024-02-15,81,True,194713,VULTURES 1,2024-02-09,0.459,0.847,4,-1.924,0,0.0715,0.721,0.0,0.357,0.763,154.8,4,Kanye West,0.3,0.23517941952506596
6soQZdONN0ZsQ9hZ6Pkef4,GOOD (DON'T DIE),"Kanye West, Ty Dolla $ign",43,-7,7,US,2024-02-15,81,True,199440,VULTURES 1,2024-02-09,0.545,0.528,5,-12.355,1,0.0581,0.784,0.798,0.11,0.546,130.072,4,Kanye West,0.16,0.23466226912928762
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",39,-2,11,US,2024-02-14,85,False,220800,Raymond v Raymond (Expanded Edition),2010-03-30,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4,USHER,0.24,0.2559604221635884
030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),USHER,40,10,10,US,2024-02-14,84,False,224093,Raymond v Raymond (Expanded Edition),2010-03-30,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,4,USHER,0.22,0.2524063324538259
5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),"USHER, Jeezy",41,9,9,US,2024-02-14,77,False,259720,Here I Stand,2008-05-27,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012,4,USHER,0.2,0.23136939313984167
3jAI9AAHIlyKito0eQme91,KING,"Kanye West, Ty Dolla $ign",46,-10,4,US,2024-02-14,75,True,156862,VULTURES 1,2024-02-09,0.508,0.963,11,-6.508,0,0.0873,0.0032,0.000545,0.199,0.48,153.082,4,Kanye West,0.1,0.22573878627968336
79AHPJd8upvNxyK2qQcY8J,HISS,Megan Thee Stallion,50,-19,-44,US,2024-02-13,89,True,192818,HISS,2024-01-26,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,4,Megan Thee Stallion,0.02,0.26338274095918046
4TJUS843fKiqqIzycM74Oy,Should've Been A Cowboy,Toby Keith,33,13,17,US,2024-02-12,78,False,211306,Toby Keith,1993-04-20,0.618,0.672,7,-7.92,1,0.0353,0.441,1.49e-06,0.214,0.705,133.439,4,Toby Keith,0.36,0.23355883905013192
7gaA3wERFkFkgivjwbSvkG,"yes, and?",Ariana Grande,40,-2,-21,US,2024-02-12,97,True,214994,"yes, and?",2024-01-12,0.788,0.758,1,-6.513,1,0.0505,0.198,8.5e-05,0.104,0.823,119.008,4,Ariana Grande,0.22,0.3162377308707124
4w2Furap0ZzaiK4J14E9sR,Think U The Shit (Fart),Ice Spice,41,9,-21,US,2024-02-12,85,True,141639,Think U The Shit (Fart),2024-01-26,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,4,Ice Spice,0.2,0.23739630606860163
7DSAEUvxU8FajXtRloy8M0,Flowers,Miley Cyrus,46,-7,4,US,2024-02-12,94,False,200600,Endless Summer Vacation,2023-08-18,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,4,Miley Cyrus,0.1,0.2844749340369393
2lJn77IeZAP9cmv6DPXOrL,Deeper Well,Kacey Musgraves,28,22,22,US,2024-02-11,62,False,232133,Deeper Well,2024-02-08,0.509,0.518,0,-7.843,1,0.0279,0.511,0.0,0.173,0.365,110.598,4,Kacey Musgraves,0.46,0.18684960422163588
6J4rRj2uVfziGMyfrPEPLo,Talking / Once Again,"¥$, Kanye West, Ty Dolla $ign, North West",33,17,17,US,2024-02-11,0,True,185110,Talking / Once Again,2024-02-08,0.463,0.453,9,-9.572,1,0.16,0.407,1.78e-06,0.207,0.334,148.741,4,¥$,0.36,0.0006649076517150395
0caJ2wkqp4UmXBwdR2JvB5,Dial Drunk,Noah Kahan,41,9,9,US,2024-02-11,80,True,213817,Stick Season (We'll All Be Here Forever),2023-06-09,0.693,0.595,8,-7.578,1,0.0311,0.0969,0.0,0.113,0.646,112.02,4,Noah Kahan,0.2,0.24036939313984168
6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti, Madonna",29,-1,-12,US,2024-02-10,96,True,215466,Popular (Music from the HBO Original Series),2023-06-02,0.855,0.678,1,-6.276,1,0.189,0.0569,3.69e-05,0.412,0.852,99.029,4,The Weeknd,0.44,0.32317317716712785
4E63weMCaNZuGPEFMnuEi8,exes,Tate McRae,46,4,2,US,2024-02-10,91,True,159400,THINK LATER,2023-12-08,0.821,0.575,5,-6.57,0,0.0589,0.173,0.000242,0.114,0.611,136.962,4,Tate McRae,0.1,0.27177183724482706
2yUzr8Sr6ldG8vmHhZwTnz,née-nah,"21 Savage, Travis Scott, Metro Boomin",47,3,-16,US,2024-02-10,90,True,220584,american dream,2024-01-12,0.678,0.758,1,-6.524,1,0.227,0.00495,0.0,0.57,0.318,165.423,4,21 Savage,0.08,0.28111287012606273
7G6l2FtQyRhQgYgut2I6i8,As Good As I Once Was,Toby Keith,48,-32,2,US,2024-02-09,75,False,227840,Honkytonk University,2005-01-01,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075,4,Toby Keith,0.06,0.22340369393139842
7E2DqvnVtbIrFrL5X6YH9Q,Beer For My Horses,"Toby Keith, Willie Nelson",18,32,32,US,2024-02-08,71,False,204000,Unleashed,2002-01-01,0.717,0.85,10,-5.329,1,0.0473,0.368,0.0,0.0495,0.805,119.005,4,Toby Keith,0.66,0.21421899736147756
7rDcULv8vV16vetBjPJhuE,How Do You Like Me Now?!,Toby Keith,19,31,31,US,2024-02-08,68,False,209066,How Do You Like Me Now?!,1999-01-01,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94e-06,0.0908,0.669,109.609,4,Toby Keith,0.64,0.20518205804749343
32jHB7W9b08OTorAqR0cJo,I Love This Bar,Toby Keith,44,6,6,US,2024-02-08,66,False,335333,Shock 'N Y'all,2003-11-04,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,4,Toby Keith,0.14,0.1982585751978892
68mOSKT4uBkKddEAhlMO61,Home,Good Neighbours,33,7,17,US,2024-02-07,82,False,157485,Home,2024-01-17,0.573,0.636,6,-4.493,1,0.0301,0.0299,0.0998,0.116,0.156,77.005,4,Good Neighbours,0.36,0.2446055408970976
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,41,9,9,US,2024-02-07,92,False,200690,Midnights,2022-10-21,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,4,Taylor Swift,0.2,0.2763693931398417
